/M0/D X,/M0/D Y
5.860000000000013e-07,9.125843419676625e-06
5.870000000000012e-07,9.1258434807594e-06
5.880000000000012e-07,9.12584353139899e-06
5.890000000000012e-07,9.125843573381086e-06
5.900000000000011e-07,9.125843608185583e-06
5.910000000000011e-07,9.125843637039648e-06
5.920000000000011e-07,9.125843660960525e-06
5.93000000000001e-07,9.125843680791702e-06
5.94000000000001e-07,9.125843697232419e-06
5.95000000000001e-07,9.125843710862177e-06
5.960000000000009e-07,9.12584372216195e-06
5.970000000000009e-07,9.125843731529813e-06
5.980000000000009e-07,9.125843739295961e-06
5.990000000000009e-07,9.125843745734533e-06
6.000000000000008e-07,9.125843751072113e-06
6.010000000000008e-07,1.636536208472063e-06
6.020000000000008e-07,2.390250667890549e-06
6.030000000000007e-07,2.741464989760609e-06
6.040000000000007e-07,3.116568444415449e-06
6.050000000000007e-07,3.510217697276353e-06
6.060000000000006e-07,3.916378364076333e-06
6.070000000000006e-07,4.328379680343325e-06
6.080000000000006e-07,4.739326135564299e-06
6.090000000000005e-07,5.142556819438746e-06
6.100000000000005e-07,5.53205492336209e-06
6.110000000000005e-07,5.902758009683619e-06
6.120000000000005e-07,6.250744048692118e-06
6.130000000000004e-07,6.573173056438829e-06
6.140000000000004e-07,6.868743874607135e-06
6.150000000000004e-07,7.136774349738588e-06
6.160000000000003e-07,7.377587660434744e-06
6.170000000000003e-07,7.602370328652888e-06
6.180000000000003e-07,7.803732375984653e-06
6.190000000000002e-07,7.980535497478071e-06
6.200000000000002e-07,8.133897598884954e-06
6.210000000000002e-07,8.265904275183081e-06
6.220000000000001e-07,8.378841917742466e-06
6.230000000000001e-07,8.475004715380795e-06
6.240000000000001e-07,8.556563793727627e-06
6.250000000000001e-07,8.625511460531004e-06
6.26e-07,8.683638602604833e-06
6.27e-07,8.732530979325054e-06
6.28e-07,8.773576528749148e-06
6.289999999999999e-07,8.807978915765755e-06
6.299999999999999e-07,8.836774268649437e-06
6.309999999999999e-07,8.860849109587141e-06
6.319999999999998e-07,8.880958195239985e-06
6.329999999999998e-07,8.897741477124301e-06
6.339999999999998e-07,8.911739735054559e-06
6.349999999999997e-07,8.923408671487329e-06
6.359999999999997e-07,8.933131409839826e-06
6.369999999999997e-07,8.941229438017804e-06
6.379999999999997e-07,8.947972096333397e-06
6.389999999999996e-07,8.953584739376369e-06
