/M0/D X,/M0/D Y
2.00779342157048e-07,4.424194311692631e-05
2.007836186174381e-07,4.37346664148416e-05
2.007887030998066e-07,4.305810734537633e-05
2.007969960663466e-07,4.177612664867779e-05
2.008039453279069e-07,4.052552795998801e-05
2.008103187862534e-07,3.92312338599077e-05
2.008163236487785e-07,3.788502363678758e-05
2.008211340681551e-07,3.672475565809112e-05
2.008249173058974e-07,3.57725950854356e-05
2.0082797409774e-07,3.499062876845811e-05
2.008304710495361e-07,3.435581919359621e-05
2.008325725125048e-07,3.38342034551369e-05
2.008344370523857e-07,3.338836169599709e-05
2.008361965558102e-07,3.298756649901154e-05
2.008379679358256e-07,3.260747337487245e-05
2.00839890235119e-07,3.222434396060366e-05
2.008422513861719e-07,3.179763693690377e-05
2.008447096831662e-07,3.140430016507887e-05
2.008472808386384e-07,3.104742165627413e-05
2.008495254820258e-07,3.078022186448019e-05
2.008516880472532e-07,3.056214029195271e-05
2.008539960624276e-07,3.037159606088083e-05
2.008565144571535e-07,3.021218821669912e-05
2.008592532482119e-07,3.009475943161137e-05
2.008622436808618e-07,3.003112737021467e-05
2.008652356825253e-07,3.003261399727873e-05
2.008680209116123e-07,3.009039278793932e-05
2.008706922626047e-07,3.019438255458901e-05
2.008734984722904e-07,3.035096996226314e-05
2.00877202236725e-07,3.062300933798181e-05
2.008807236507376e-07,3.093845268226678e-05
2.008835221717892e-07,3.121954399238976e-05
2.008863129619733e-07,3.1518363199324e-05
2.008896862513018e-07,3.188706598031355e-05
2.008929177495529e-07,3.222151185501851e-05
2.00895756307717e-07,3.24764181494836e-05
2.008979482998294e-07,3.263995998320776e-05
2.008999056055158e-07,3.276261661058954e-05
2.009021241646507e-07,3.287551314407312e-05
2.009049738686018e-07,3.297981928143989e-05
2.009078566176589e-07,3.303949487510096e-05
2.009102638806051e-07,3.305180655570843e-05
2.009126475997349e-07,3.302602342437331e-05
2.009153378084353e-07,3.294900236930468e-05
2.009184238405833e-07,3.27956374561709e-05
2.0092192374401e-07,3.253575486121162e-05
2.009258977816383e-07,3.213160494351608e-05
2.009297849163558e-07,3.163183737371976e-05
2.00933331455678e-07,3.110050398569093e-05
2.009367003963641e-07,3.053348460379286e-05
2.009401178099539e-07,2.989762804131079e-05
2.009438825598857e-07,2.913590583102934e-05
2.009478669840038e-07,2.827226598401419e-05
2.009515718325376e-07,2.743009982705287e-05
2.009550199957784e-07,2.662592570393136e-05
2.009582569069965e-07,2.586575553423614e-05
2.009613854658835e-07,2.513834401567067e-05
2.009645634133977e-07,2.441876462172663e-05
2.009679600606508e-07,2.368282752059553e-05
2.009717285713746e-07,2.291762923014363e-05
2.009759725055927e-07,2.213073294350854e-05
2.009807217369943e-07,2.135202484935488e-05
2.009855229853009e-07,2.067739865034499e-05
2.009903853733434e-07,2.010894265376106e-05
2.009953797200243e-07,1.964196544080796e-05
2.01e-07,1.93109587050961e-05
2.010010172636015e-07,1.924890789443585e-05
2.010019390205088e-07,1.92009590661185e-05
2.010030227699404e-07,1.914575672256969e-05
2.010049589336957e-07,1.905898390760566e-05
2.01008681527936e-07,1.893405886329877e-05
2.010160208592456e-07,1.883654762178872e-05
2.010222083441002e-07,1.888593935414864e-05
2.010279391746288e-07,1.901647139512502e-05
2.010336225246993e-07,1.920772405733499e-05
2.010390977249413e-07,1.943451050968971e-05
2.010443990598606e-07,1.968269835068158e-05
2.010497052595396e-07,1.995116727926149e-05
2.010551330946716e-07,2.024210484361591e-05
2.010606219310149e-07,2.054811425127925e-05
2.010663864355958e-07,2.0870190326847e-05
2.010734067155014e-07,2.126751631109515e-05
2.010800834933583e-07,2.164516802841905e-05
2.010871366339409e-07,2.204188857733925e-05
2.010947244457765e-07,2.246425971450504e-05
2.011028598065057e-07,2.29136548414707e-05
2.011116389774514e-07,2.33876221455102e-05
2.011212090230501e-07,2.389304547304929e-05
2.011316025396338e-07,2.44293395536586e-05
2.011429229499619e-07,2.499856382055053e-05
2.011553199132442e-07,2.560479691767464e-05
2.011689556670952e-07,2.625183125181427e-05
2.011840323798021e-07,2.694414550624139e-05
